지표연도,시도,시군구,지표명,분모(명),분자(명),지표값(퍼센트)
2002,경기도,구리시,고혈압의료이용률,119072,8221,6.9
2002,경기도,남양주시,고혈압의료이용률,245118,18738,7.64
2002,경기도,오산시,고혈압의료이용률,72394,4734,6.54
2002,경기도,시흥시,고혈압의료이용률,212959,14140,6.64
2002,경기도,군포시,고혈압의료이용률,172081,12325,7.16
2002,경기도,의왕시,고혈압의료이용률,84530,6869,8.13
2002,경기도,하남시,고혈압의료이용률,86097,6682,7.76
2002,경기도,용인시,고혈압의료이용률,293482,21627,7.37
2002,경기도,파주시,고혈압의료이용률,143557,14482,10.09
2002,경기도,이천시,고혈압의료이용률,134335,9145,6.81
2002,경기도,안성시,고혈압의료이용률,103138,9160,8.88
2002,경기도,김포시,고혈압의료이용률,121443,9211,7.58
2002,경기도,화성시,고혈압의료이용률,184749,14931,8.08
2002,경기도,광주시,고혈압의료이용률,111735,8569,7.67
2002,경기도,양주군,고혈압의료이용률,96107,7319,7.62
2002,경기도,여주군,고혈압의료이용률,77569,7035,9.07
2002,경기도,연천군,고혈압의료이용률,35903,3249,9.05
2002,경기도,포천군,고혈압의료이용률,107393,8992,8.37
2002,경기도,가평군,고혈압의료이용률,40662,3306,8.13
2002,경기도,양평군,고혈압의료이용률,61245,5609,9.16
2002,강원도,춘천시,고혈압의료이용률,172525,13418,7.78
2002,강원도,원주시,고혈압의료이용률,185056,15636,8.45
2002,강원도,강릉시,고혈압의료이용률,164916,16127,9.78
2002,강원도,동해시,고혈압의료이용률,69497,6216,8.94
2002,강원도,태백시,고혈압의료이용률,41477,3495,8.43
2002,강원도,속초시,고혈압의료이용률,61473,5340,8.69
2002,강원도,삼척시,고혈압의료이용률,59679,4158,6.97
2002,강원도,홍천군,고혈압의료이용률,53898,4224,7.84
2002,강원도,횡성군,고혈압의료이용률,36371,2701,7.43
2002,강원도,영월군,고혈압의료이용률,38563,3594,9.32
2002,강원도,평창군,고혈압의료이용률,36316,2870,7.9
2002,강원도,정선군,고혈압의료이용률,38862,2651,6.82
2002,강원도,철원군,고혈압의료이용률,35181,3380,9.61
2002,강원도,화천군,고혈압의료이용률,15343,1968,12.83
2002,강원도,양구군,고혈압의료이용률,14898,1142,7.67
2002,강원도,인제군,고혈압의료이용률,21067,1965,9.33
2002,강원도,고성군,고혈압의료이용률,25597,2701,10.55
2002,강원도,양양군,고혈압의료이용률,22870,1978,8.65
2002,충청북도,청주시상당구,고혈압의료이용률,145033,11599,8
2002,충청북도,청주시흥덕구,고혈압의료이용률,223538,15330,6.86
2002,충청북도,충주시,고혈압의료이용률,152987,15339,10.03
2002,충청북도,제천시,고혈압의료이용률,89084,7904,8.87
2002,충청북도,청원군,고혈압의료이용률,99783,8289,8.31
2002,충청북도,보은군,고혈압의료이용률,34429,2793,8.11
2002,충청북도,옥천군,고혈압의료이용률,47611,3889,8.17
2002,충청북도,영동군,고혈압의료이용률,44999,4124,9.16
2002,충청북도,진천군,고혈압의료이용률,48457,4224,8.72
2002,충청북도,괴산군,고혈압의료이용률,50531,4528,8.96
2002,충청북도,음성군,고혈압의료이용률,69404,6707,9.66
2002,충청북도,단양군,고혈압의료이용률,32101,2771,8.63
2002,충청남도,천안시,고혈압의료이용률,279875,21787,7.78
2002,충청남도,공주시,고혈압의료이용률,101497,9927,9.78
2002,충청남도,보령시,고혈압의료이용률,86411,8187,9.47
2002,충청남도,아산시,고혈압의료이용률,130310,11712,8.99
2002,충청남도,서산시,고혈압의료이용률,107429,9486,8.83
2002,충청남도,논산시,고혈압의료이용률,117506,11386,9.69
2002,충청남도,금산군,고혈압의료이용률,52136,4758,9.13
2002,충청남도,연기군,고혈압의료이용률,62307,6393,10.26
2002,충청남도,부여군,고혈압의료이용률,72567,5998,8.27
2002,충청남도,서천군,고혈압의료이용률,59177,6903,11.67
2002,충청남도,청양군,고혈압의료이용률,32838,2983,9.08
2002,충청남도,홍성군,고혈압의료이용률,73084,6799,9.3
2002,충청남도,예산군,고혈압의료이용률,77484,7671,9.9
2002,충청남도,태안군,고혈압의료이용률,52316,5177,9.9
2002,충청남도,당진군,고혈압의료이용률,92204,8074,8.76
2002,전라북도,전주시완산구,고혈압의료이용률,218545,18892,8.64
2002,전라북도,전주시덕진구,고혈압의료이용률,198932,16787,8.44
2002,전라북도,군산시,고혈압의료이용률,149591,12706,8.49
2002,전라북도,익산시,고혈압의료이용률,230578,20929,9.08
2002,전라북도,정읍시,고혈압의료이용률,108733,11391,10.48
2002,전라북도,남원시,고혈압의료이용률,76767,5455,7.11
2002,전라북도,김제시,고혈압의료이용률,87852,8364,9.52
2002,전라북도,완주군,고혈압의료이용률,63955,5546,8.67
2002,전라북도,진안군,고혈압의료이용률,25829,2482,9.61
2002,전라북도,무주군,고혈압의료이용률,23351,2276,9.75
2002,전라북도,장수군,고혈압의료이용률,22337,2517,11.27
2002,전라북도,임실군,고혈압의료이용률,30642,3052,9.96
2002,전라북도,순창군,고혈압의료이용률,25176,2719,10.8
2002,전라북도,고창군,고혈압의료이용률,58594,5800,9.9
2002,전라북도,부안군,고혈압의료이용률,58379,5754,9.86
2002,전라남도,목포시,고혈압의료이용률,165256,13661,8.27
2002,전라남도,여수시,고혈압의료이용률,222025,17324,7.8
2002,전라남도,순천시,고혈압의료이용률,182757,12170,6.66
2002,전라남도,나주시,고혈압의료이용률,85171,8019,9.42
2002,전라남도,광양시,고혈압의료이용률,91633,5693,6.21
2002,전라남도,담양군,고혈압의료이용률,45434,4441,9.77
2002,전라남도,곡성군,고혈압의료이용률,32942,2588,7.86
2002,전라남도,구례군,고혈압의료이용률,26351,1634,6.2
2002,전라남도,고흥군,고혈압의료이용률,79151,8748,11.05
2002,전라남도,보성군,고혈압의료이용률,49016,4767,9.73
2002,전라남도,화순군,고혈압의료이용률,62015,5052,8.15
2002,전라남도,장흥군,고혈압의료이용률,40989,3578,8.73
2002,전라남도,강진군,고혈압의료이용률,39355,3945,10.02
2002,전라남도,해남군,고혈압의료이용률,75829,6766,8.92
2002,전라남도,영암군,고혈압의료이용률,48823,4363,8.94
2002,전라남도,무안군,고혈압의료이용률,54310,4855,8.94
2002,전라남도,함평군,고혈압의료이용률,36743,3359,9.14
2002,전라남도,영광군,고혈압의료이용률,52760,5012,9.5
2002,전라남도,장성군,고혈압의료이용률,42137,4245,10.07
2002,전라남도,완도군,고혈압의료이용률,51481,4073,7.91
2002,전라남도,진도군,고혈압의료이용률,33486,3787,11.31
2002,전라남도,신안군,고혈압의료이용률,41724,4268,10.23
2002,경상북도,포항시남구,고혈압의료이용률,191736,13531,7.06
2002,경상북도,포항시북구,고혈압의료이용률,173638,12821,7.38
2002,경상북도,경주시,고혈압의료이용률,216184,18369,8.5
2002,경상북도,김천시,고혈압의료이용률,113259,7897,6.97
2002,경상북도,안동시,고혈압의료이용률,136528,9511,6.97
2002,경상북도,구미시,고혈압의료이용률,233592,13444,5.76
2002,경상북도,영주시,고혈압의료이용률,97077,6283,6.47
2002,경상북도,영천시,고혈압의료이용률,94205,8216,8.72
2002,경상북도,상주시,고혈압의료이용률,96437,8034,8.33
2002,경상북도,문경시,고혈압의료이용률,66912,6234,9.32
2002,경상북도,경산시,고혈압의료이용률,146617,10102,6.89
2002,경상북도,군위군,고혈압의료이용률,27846,2464,8.85
2002,경상북도,의성군,고혈압의료이용률,63740,5483,8.6
2002,경상북도,청송군,고혈압의료이용률,27765,1725,6.21
2002,경상북도,영양군,고혈압의료이용률,18490,885,4.79
2002,경상북도,영덕군,고혈압의료이용률,41055,3941,9.6
2002,경상북도,청도군,고혈압의료이용률,43513,4033,9.27
2002,경상북도,고령군,고혈압의료이용률,31798,2002,6.3
2002,경상북도,성주군,고혈압의료이용률,43773,2480,5.67
2002,경상북도,칠곡군,고혈압의료이용률,73195,4815,6.58
2002,경상북도,예천군,고혈압의료이용률,47442,3604,7.6
2002,경상북도,봉화군,고혈압의료이용률,33038,2186,6.62
2002,경상북도,울진군,고혈압의료이용률,49314,4081,8.28
2002,경상북도,울릉군,고혈압의료이용률,7650,393,5.14
2002,경상남도,창원시,고혈압의료이용률,344356,20298,5.89
2002,경상남도,마산시,고혈압의료이용률,300752,21371,7.11
2002,경상남도,진주시,고혈압의료이용률,238033,14909,6.26
2002,경상남도,진해시,고혈압의료이용률,75668,7148,9.45
2002,경상남도,통영시,고혈압의료이용률,98735,7446,7.54
2002,경상남도,사천시,고혈압의료이용률,86052,6001,6.97
2002,경상남도,김해시,고혈압의료이용률,246532,16154,6.55
2002,경상남도,밀양시,고혈압의료이용률,94628,7314,7.73
2002,경상남도,거제시,고혈압의료이용률,124952,10210,8.17
2002,경상남도,양산시,고혈압의료이용률,147303,9333,6.34
2002,경상남도,의령군,고혈압의료이용률,28466,2433,8.55
2002,경상남도,함안군,고혈압의료이용률,54850,4067,7.41
2002,경상남도,창녕군,고혈압의료이용률,57951,4982,8.6
2002,경상남도,고성군,고혈압의료이용률,49974,4148,8.3
2002,경상남도,남해군,고혈압의료이용률,48011,4736,9.86
2002,경상남도,하동군,고혈압의료이용률,46749,3666,7.84
2002,경상남도,산청군,고혈압의료이용률,33695,1902,5.64
2002,경상남도,함양군,고혈압의료이용률,36658,2783,7.59
2002,경상남도,거창군,고혈압의료이용률,53465,3873,7.24
2002,경상남도,합천군,고혈압의료이용률,50713,3876,7.64
2002,제주도,제주시,고혈압의료이용률,191226,11872,6.21
2002,제주도,서귀포시,고혈압의료이용률,60853,3502,5.75
2002,제주도,북제주군,고혈압의료이용률,74675,5311,7.11
2002,제주도,남제주군,고혈압의료이용률,56976,3286,5.77
2003,서울특별시,종로구,고혈압의료이용률,204195,19724,9.66
2003,서울특별시,중구,고혈압의료이용률,266351,22382,8.4
2003,서울특별시,용산구,고혈압의료이용률,205706,22977,11.17
2003,서울특별시,성동구,고혈압의료이용률,273125,27247,9.98
2003,서울특별시,광진구,고혈압의료이용률,287721,26828,9.32
2003,서울특별시,동대문구,고혈압의료이용률,301768,31101,10.31
2003,서울특별시,중랑구,고혈압의료이용률,322167,30376,9.43
2003,서울특별시,성북구,고혈압의료이용률,333954,37038,11.09
2003,서울특별시,강북구,고혈압의료이용률,273777,29479,10.77
2003,서울특별시,도봉구,고혈압의료이용률,266214,28778,10.81
2003,서울특별시,노원구,고혈압의료이용률,442056,44139,9.98
2003,서울특별시,은평구,고혈압의료이용률,344008,35339,10.27
2003,서울특별시,서대문구,고혈압의료이용률,276279,29675,10.74
2003,서울특별시,마포구,고혈압의료이용률,313851,31889,10.16
2003,서울특별시,양천구,고혈압의료이용률,341448,32708,9.58
2003,서울특별시,강서구,고혈압의료이용률,400678,36661,9.15
2003,서울특별시,구로구,고혈압의료이용률,312539,29473,9.43
2003,서울특별시,금천구,고혈압의료이용률,204089,17557,8.6
2003,서울특별시,영등포구,고혈압의료이용률,407171,38304,9.41
2003,서울특별시,동작구,고혈압의료이용률,289971,29492,10.17
2003,서울특별시,관악구,고혈압의료이용률,391130,34599,8.85
2003,서울특별시,서초구,고혈압의료이용률,394812,34847,8.83
2003,서울특별시,강남구,고혈압의료이용률,576058,47274,8.21
2003,서울특별시,송파구,고혈압의료이용률,485934,42961,8.84
2003,서울특별시,강동구,고혈압의료이용률,340922,30757,9.02
2003,부산광역시,중구,고혈압의료이용률,56178,6217,11.07
2003,부산광역시,서구,고혈압의료이용률,118665,12943,10.91
2003,부산광역시,동구,고혈압의료이용률,106277,10864,10.22
2003,부산광역시,영도구,고혈압의료이용률,138359,14063,10.16
2003,부산광역시,부산진구,고혈압의료이용률,224328,20175,8.99
2003,부산광역시,동래구,고혈압의료이용률,212662,20087,9.45
2003,부산광역시,남구,고혈압의료이용률,231651,22989,9.92
2003,부산광역시,북구,고혈압의료이용률,197761,14770,7.47
2003,부산광역시,해운대구,고혈압의료이용률,284944,27022,9.48
2003,부산광역시,사하구,고혈압의료이용률,281631,25876,9.19
2003,부산광역시,금정구,고혈압의료이용률,211009,18741,8.88
2003,부산광역시,강서구,고혈압의료이용률,54592,4871,8.92
2003,부산광역시,연제구,고혈압의료이용률,180298,17061,9.46
2003,부산광역시,수영구,고혈압의료이용률,136626,13745,10.06
2003,부산광역시,사상구,고혈압의료이용률,237542,17186,7.23
2003,부산광역시,기장군,고혈압의료이용률,59049,6147,10.41
2003,대구광역시,중구,고혈압의료이용률,79585,8627,10.84
2003,대구광역시,동구,고혈압의료이용률,248936,22845,9.18
